"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
1197,"Jan Van Breda Kolff",0.42565424429079,-0.725100624121771,0.347448856893487,"SF",22.8317307692308,14247,624,9,1975,1983,5,"vanbrja01"
1198,"Rex Chapman",0.425409670061615,-1.40901632854214,0.336652554344221,"SG",29.360824742268,19936,679,12,1989,2000,4,"chapmre01"
1199,"Rick Mount",0.422675681861287,-1.27403803310422,0.407275502116781,"SG",22.6551724137931,7884,348,5,1971,1975,4,"mountri01"
1200,"Melvin Turpin",0.420242997669181,-1.18363908471078,0.420242997669181,"C",18.6747311827957,6947,372,5,1985,1990,3,"turpime01"
1201,"Kelly Olynyk",0.420185946454377,0.443699684313029,0.393171028208631,"C",20.5866666666667,3088,150,3,2014,2016,1,"olynyke01"
1202,"Manute Bol",0.419707536726116,-1.65689955273182,0.27089165858171,"C",18.6738131699847,12194,653,10,1986,1995,4,"bolma01"
1203,"Luke Walton",0.418504712952089,-1.56936333512968,0.203587819737468,"SF",16.8205521472393,10967,652,10,2004,2013,2,"waltolu01"
1204,"Francisco Garcia",0.417433000993388,-0.907891749686066,0.273675438803062,"SF",21.4564831261101,12080,563,10,2006,2015,2,"garcifr01"
1205,"Tyrone Nesby",0.416013025891483,-1.43829488193135,0.416013025891483,"SF",26.1137254901961,6659,255,4,1999,2002,2,"nesbyty01"
1206,"John Crotty",0.415384815534118,-2.21167731888761,0.166711112177177,"PG",11.8206627680312,6064,513,11,1993,2003,7,"crottjo01"
1207,"Ed Johnson",0.414454017574535,-0.376151553360705,0.330890374651565,"C",29.5664739884393,5115,173,3,1969,1971,3,"johnsed01"
1208,"Perry Moss",0.413983937470036,-3.41634517609957,0.413983937470036,"PG",11.8079470198675,1783,151,2,1986,1987,3,"mosspe01"
1209,"Jerry Fleishman",0.413310960462757,-2.4085927975285,0.413310960462757,"G-F",25.9428571428571,908,35,1,1953,1953,2,"fleisje01"
1210,"Mel Peterson",0.412141308717758,-2.87076205312427,0.395028018232713,"G-F",16.2763157894737,2474,152,4,1964,1970,3,"peterme01"
1211,"Jason Hart",0.404130741541499,-1.78407077514802,0.302193210303378,"PG",14.9120879120879,5428,364,9,2001,2010,9,"hartja01"
1212,"Ron Behagen",0.403367311652392,-1.59778911016086,0.403367311652392,"PF",23.3661616161616,9253,396,7,1974,1980,9,"behagro01"
1213,"Kevin Edwards",0.401843641391121,-1.98064705522319,0.215823290003958,"SG",25.4255319148936,15535,611,11,1989,2001,4,"edwarke01"
1214,"Gene Conley",0.401228702233746,-3.02569086897257,0.401228702233746,"PF",16.3359375,6273,384,6,1953,1964,2,"conlege01"
1215,"Dwight Jones",0.40080097002904,-1.28104748440096,0.267071489061244,"PF",21.4464060529634,17007,793,10,1974,1983,4,"jonesdw01"
1216,"DerMarr Johnson",0.398701452325068,-2.19887752570685,0.398701452325068,"SF",17.1158192090395,6059,354,7,2001,2008,4,"johnsde03"
1217,"Calvin Booth",0.396867476967638,-1.61764518622417,0.322210865233863,"C",12.2864721485411,4632,377,10,2000,2009,7,"boothca01"
1218,"Art Spoelstra",0.396651000382156,-1.68876917785537,0.396651000382156,"C",18.7758007117438,5276,281,4,1955,1958,3,"spoelar01"
1219,"Howard Eisley",0.395577419199257,-2.14872026651517,0.325622611928338,"PG",19.9462242562929,17433,874,12,1995,2006,8,"eisleho01"
1220,"Rich Niemann",0.395164294038219,-0.4488364332118,0.395164294038219,"C",15.4947916666667,2975,192,4,1969,1972,6,"niemari01"
1221,"Shellie McMillon",0.393896620947835,-1.74791238453261,0.393896620947835,"SF",18.9154411764706,5145,272,4,1959,1962,2,"mcmilsh01"
1222,"Billy Thompson",0.390962673580419,-0.787343436269453,0.316266267574146,"SF",22.1914191419142,6724,303,6,1987,1992,3,"thompbi01"
1223,"Eddie Miller",0.389069975974337,-1.36948669530108,0.389069975974337,"C",26.1666666666667,3768,144,2,1953,1954,2,"milleed01"
1224,"Duane Ferrell",0.385344383793373,-1.73288381567072,0.385344383793373,"SF",14.9141004862237,9202,617,11,1989,1999,3,"ferredu01"
1225,"Chris Kaman",0.383245624431923,-1.69928679969642,0.191981717753063,"C",27.0896739130435,19938,736,13,2004,2016,5,"kamanch01"
1226,"Bill Bradley",0.382666953178622,-6.67665657782847,0.382666953178622,"SG",8.83333333333333,530,60,1,1968,1968,1,"bradlbi02"
1227,"Scott Padgett",0.37990800627226,-0.650642089927013,0.17824429304652,"PF",12.3514644351464,5904,478,8,2000,2007,4,"padgesc01"
1228,"Arvesta Kelly",0.379485649470806,-1.33794493691713,0.332632466341743,"G",19.7611940298507,3972,201,5,1968,1972,5,"kellyar01"
1229,"Jim Loscutoff",0.378757651500306,-3.66709491124089,0.33297849087542,"SF",18.3268892794376,10428,569,9,1956,1964,1,"loscuji01"
1230,"Eddie Robinson",0.375994709475844,-1.3505627319025,0.188650381847777,"SF",19.1164383561644,5582,292,5,2000,2004,2,"robined01"
1231,"Al Butler",0.375332322241135,-1.52315917672079,0.360776532383259,"PG",21.6025641025641,5055,234,4,1962,1965,3,"butleal01"
1232,"Jim Barnes",0.374554597636832,-1.47526175077121,0.256205444372208,"PF",20.7634408602151,9655,465,7,1965,1971,5,"barneji01"
1233,"Ollie Darden",0.372477070801331,-1.28459960498172,0.372477070801331,"PF",20.7219917012448,4994,241,3,1968,1970,3,"dardeol01"
1234,"Rick Robey",0.369694082137419,-1.53193152985574,0.189618493427455,"C",17.2783882783883,9434,546,8,1979,1986,3,"robeyri01"
1235,"Lloyd Neal",0.3684565159352,-0.579584053465334,0.3684565159352,"PF",24.6564551422319,11268,457,7,1973,1979,1,"nealll01"
1236,"Sherwin Raiken",0.366221684200582,-9.39888808257903,0.366221684200582,"G",8.2,82,10,1,1953,1953,1,"raikesh01"
1237,"Joe Bryant",0.363282609207395,-2.08412954224046,0.31896277228459,"PF",20.627358490566,13119,636,8,1976,1983,3,"bryanjo01"
1238,"Darko Milicic",0.363135432464206,-2.26020121305271,0.363135432464206,"C",17.9713701431493,8788,489,10,2004,2013,6,"milicda01"
1239,"Willie Norwood",0.359252563965142,-0.687882330317139,0.281712228182925,"SF",17.1869369369369,7631,444,7,1972,1978,3,"norwowi01"
1240,"Ollie Johnson",0.356616864738292,-1.0250492362971,0.356616864738292,"SF",20.9107648725212,14763,706,10,1973,1982,7,"johnsol01"
1241,"Bill Calhoun",0.355426068664129,-1.11659843543796,0.355426068664129,"SF",31.8643410852713,8221,258,4,1952,1955,3,"calhobi01"
1242,"Jeffrey Congdon",0.352063543909474,-2.25861931702578,0.322939582827674,"PG",20.7530120481928,6890,332,5,1968,1972,5,"congdje01"
1243,"Mitchell Wiggins",0.35074993901959,-0.853587910700253,0.35074993901959,"SG",20.6794258373206,8644,418,6,1984,1992,3,"wiggimi01"
1244,"Paul Long",0.35049171717956,-2.83671652022264,0.35049171717956,"SG",6.44444444444444,522,81,4,1968,1971,3,"longpa01"
1245,"Ed Fleming",0.349753020286337,-1.51645827588652,0.349753020286337,"SG",20.8655737704918,6364,305,5,1956,1960,2,"flemied01"
1246,"Lamond Murray",0.349612113366562,-1.78593766334525,0.349612113366562,"SF",24.9853333333333,18739,750,11,1995,2006,4,"murrala01"
1247,"Dwight Powell",0.347440647657304,1.28949825593628,0.347440647657304,"PF",12,540,45,2,2015,2016,2,"poweldw01"
1248,"Rod Thorn",0.345823223601788,-1.10502858430028,0.345823223601788,"SG",21.960824742268,10651,485,8,1964,1971,4,"thornro01"
1249,"Mike Brown",0.345737651304622,-2.29248165291995,0.322545520898734,"C",17.4089552238806,11664,670,12,1987,1998,5,"brownmi01"
1250,"Steve Scheffler",0.344852754324199,-1.21673607114459,0.227960542043341,"C",5.03626943005181,972,193,7,1991,1997,4,"schefst01"
1251,"Brian Skinner",0.342615195640823,-2.25293103631618,0.342615195640823,"PF",17.6629570747218,11110,629,14,1999,2012,8,"skinnbr01"
1252,"Bob Warlick",0.338756188486218,-3.9152984086446,0.338756188486218,"SG",17.1969696969697,3405,198,5,1966,1970,5,"warlibo01"
1253,"Karl-Anthony Towns",0.33868454483977,2.74029029828895,0.33868454483977,"C",29.4615384615385,383,13,1,2016,2016,1,"townska01"
1254,"Skeeter Swift",0.337328524581976,-0.782584132302865,0.220148297877711,"SG",24.1660777385159,6839,283,5,1970,1974,5,"swiftsk01"
1255,"Billy Schaeffer",0.331939161359901,-2.55379827884098,0.331939161359901,"SF",12.7535211267606,1811,142,3,1974,1976,2,"schaebi01"
1256,"Reggie Jordan",0.327967789191496,-0.95494986415859,0.220837971636927,"SG",8.83838383838384,1750,198,6,1994,2000,5,"jordare01"
1257,"Bucky Bockhorn",0.326318238978635,-2.25021704988755,0.326318238978635,"SG",31.312,15656,500,7,1959,1965,1,"bockhbu01"
1258,"Alonzo Bradley",0.323921965596729,-5.23778098083187,0.323921965596729,"SF",11.1057692307692,1155,104,3,1978,1980,1,"bradlal01"
1259,"Howard Porter",0.322964055480422,-2.25536962814056,0.181011681668549,"SF",18.6551724137931,9197,493,7,1972,1978,4,"porteho01"
1260,"Greivis Vasquez",0.322657664696345,-1.39769672999615,0.221148742452927,"PG",23.6990291262136,9764,412,6,2011,2016,5,"vasqugr01"
1261,"J.J. Barea",0.321299818958746,-1.99955608748589,0.162424719073306,"PG",18.9147286821705,12200,645,10,2007,2016,2,"bareajo01"
1262,"Corie Blount",0.320918852636474,-1.35594358485648,0.139576961074186,"PF",15.2892804698972,10412,681,11,1994,2004,7,"blounco01"
1263,"Stan Love",0.316502854067999,-2.36017509312544,0.316502854067999,"PF",14.4105691056911,3545,246,4,1972,1975,3,"lovest01"
1264,"Robert Hawkins",0.315641303809384,-0.720251824599928,0.162499584377622,"SG",18.6759259259259,2017,108,4,1976,1979,4,"hawkiro01"
1265,"Brad Lohaus",0.313700284729124,-1.68927688749257,0.188413652565883,"PF",15.6834319526627,10602,676,11,1988,1998,8,"lohaubr01"
1266,"Nate Williams",0.313577938188165,-1.49164493006603,0.313577938188165,"SG",23.1604361370717,14869,642,8,1972,1979,4,"willina01"
1267,"Walter Berry",0.312953439614982,-1.14886693563549,0.184045108739402,"PF",23.6509433962264,5014,212,3,1987,1989,4,"berrywa01"
1268,"Dudley Bradley",0.311114128386985,-0.711913741545136,0.308971440904244,"SG",16.5142857142857,10404,630,9,1980,1989,7,"bradldu01"
1269,"Tobias Harris",0.311018379988296,-0.367504560030479,0.123813569349464,"PF",26.8953974895398,6428,239,5,2012,2016,2,"harrito02"
1270,"Nenad Krstic",0.310105990681735,-1.35981077699001,0.212384785908253,"C",25.17225950783,11252,447,7,2005,2011,3,"krstine01"
1271,"Landry Fields",0.309410229376168,-0.586502963840611,0.284578536501841,"SF",23.3033707865169,6222,267,5,2011,2015,2,"fieldla01"
1272,"Ray Tolbert",0.303709352630037,-3.15698693942123,0.303709352630037,"PF",10.609022556391,2822,266,5,1982,1989,6,"tolbera01"
1273,"Ed Gray",0.301895771190779,-4.81069997956287,0.301895771190779,"SG",12.9411764705882,880,68,2,1998,1999,1,"grayed01"
1274,"Chris Douglas-Roberts",0.301106165691727,-2.48696897453626,0.301106165691727,"SF",19.6946902654867,4451,226,6,2009,2015,5,"douglch01"
1275,"John Thompson",0.297454296160975,-0.949453228656048,0.2928010870469,"C",10.0375,803,80,2,1965,1966,1,"thompjo01"
1276,"Alexis Ajinca",0.297440482450704,-1.39229710816545,0.197187138896595,"C",12.4597156398104,2629,211,6,2009,2016,4,"ajincal01"
1277,"Nate DeLong",0.29648092133542,5.42026100900081,0.29648092133542,"C",7.76470588235294,132,17,1,1952,1952,1,"delonna01"
1278,"Bill Turner",0.293579849159443,-2.87649131765967,0.293579849159443,"SF",13.746835443038,4344,316,6,1968,1973,5,"turnebi01"
1279,"Larry Wright",0.29294735157311,-1.61018937344756,0.172065267289806,"PG",19.6530612244898,7704,392,6,1977,1982,2,"wrighla01"
1280,"Edgar Jones",0.292647721996025,-0.598620239113673,0.216280910058301,"PF",19.042328042328,7198,378,6,1981,1986,4,"jonesed01"
1281,"Gene Wiley",0.291961644743372,-1.97929283573854,0.291961644743372,"C",21.3720238095238,7181,336,5,1963,1968,3,"wileyge01"
1282,"Anthony Carter",0.290688494517188,-2.70955578199024,0.222126075180517,"PG",19.4667673716012,12887,662,13,2000,2012,6,"cartean01"
1283,"Carlos Rogers",0.287461616547923,-1.4614836570821,0.199012643389024,"PF",18.9731543624161,5654,298,8,1995,2002,5,"rogerca01"
1284,"Bob Peterson",0.287371692749416,-3.12334063468416,0.247774918899888,"F",13.3301886792453,1413,106,3,1954,1956,3,"peterbo01"
1285,"Wilson Chandler",0.286129259090405,-0.781340672581321,0.233102048201055,"SF",31.0372807017544,14153,456,8,2008,2015,2,"chandwi01"
1286,"Larry Stewart",0.28148719318777,-1.05770524252858,0.28148719318777,"SF",19.8211678832117,5431,274,5,1992,1997,2,"stewala01"
1287,"Brooks Thompson",0.279522665220025,-2.4382604851576,0.279522665220025,"PG",10.0738636363636,1773,176,4,1995,1998,5,"thompbr01"
1288,"Johnny High",0.275283362175674,-1.8039524603049,0.187381911949833,"PG",16.5068493150685,4820,292,4,1980,1984,1,"highjo01"
1289,"Luke Witte",0.274225127743747,-3.65785129886452,0.274225127743747,"C",9.008,1126,125,3,1974,1976,1,"wittelu01"
1290,"Jared Jeffries",0.27258354032944,-1.66312423821804,0.205232501781258,"PF",21.651376146789,14160,654,11,2003,2013,4,"jeffrja01"
1291,"Jerome Moiso",0.272098172886638,-2.95562524920478,0.268174826526934,"C",9.74496644295302,1452,149,5,2001,2005,6,"moisoje01"
1292,"Jerome Whitehead",0.271897086795587,-2.747206541112,0.271897086795587,"C",17.3120464441219,11928,689,11,1979,1989,6,"whiteje01"
1293,"Richard Anderson",0.269070979815401,-1.95290230598149,0.192047712588986,"PF",14.5545023696682,6142,422,6,1983,1990,5,"anderri01"
1294,"Khalid Reeves",0.269010435973052,-1.72409390358058,0.269010435973052,"PG",21.072202166065,5837,277,6,1995,2000,6,"reevekh01"
1295,"Chris Carr",0.268335768728483,-3.68490317813114,0.268335768728483,"SG",15.1129568106312,4549,301,6,1996,2001,6,"carrch01"
1296,"Sam Mack",0.268139160167441,-1.79771767481506,0.241033606397631,"SF",19.3234200743494,5198,269,7,1993,2002,5,"macksa01"
1297,"Stew Johnson",0.266357429285986,-2.43832808631529,0.266357429285986,"PF",29.8640483383686,19770,662,9,1968,1976,11,"johnsst01"
1298,"Ron Riley",0.266162576990853,-3.3949890630733,0.266162576990853,"PF",18.3970588235294,5004,272,4,1973,1976,2,"rileyro01"
1299,"Tyrus Thomas",0.265015775466862,-1.30869897524365,0.175810637898562,"PF",19.661938534279,8317,423,8,2007,2015,3,"thomaty01"
1300,"Jackie Dinkins",0.262999799007775,-2.8901476535973,0.262999799007775,"SF",4.73684210526316,90,19,1,1972,1972,1,"dinkija01"
1301,"Joe Meriweather",0.261122724571223,-0.985799026637314,0.261122724571223,"C",22.0676470588235,15006,680,10,1976,1985,5,"meriwjo01"
1302,"Jason Kapono",0.259433822779195,-2.70978417296626,0.259433822779195,"SF",17.9171483622351,9299,519,9,2004,2012,6,"kaponja01"
1303,"Corliss Williamson",0.256524043746929,-1.61327192277658,0.197254594963842,"SF",22.3513513513514,19848,888,12,1996,2007,4,"willico02"
1304,"Em Bryant",0.255339654124214,-2.87821132802894,0.255339654124214,"PG",20.5885328836425,12209,593,8,1965,1972,3,"bryanem01"
1305,"Wes Matthews",0.254102247650573,-2.69497070331097,0.254102247650573,"PG",19.2624254473161,9689,503,9,1981,1990,6,"matthwe01"
1306,"Adonal Foyle",0.253814218580514,-1.47154055053279,0.230919239566176,"C",17.6531713900135,13081,741,12,1998,2009,3,"foylead01"
1307,"Andrew DeClercq",0.25332831008703,-1.20059640961881,0.25332831008703,"C",16.69,10014,600,10,1996,2005,4,"declean01"
1308,"Sasha Vujacic",0.252801766946713,-1.2227106850739,0.144903021406136,"SG",15.7833935018051,8744,554,9,2005,2016,4,"vujacsa01"
1309,"Darius Miles",0.25208322042249,-1.78368838875937,0.25208322042249,"SF",26.3004484304933,11730,446,7,2001,2009,4,"milesda01"
1310,"James Robinson",0.250730542256532,-2.93998372100792,0.197541071716116,"PG",17.8075949367089,7034,395,7,1994,2001,4,"robinja02"
1311,"James Singleton",0.249762413921794,-0.686397032381061,0.182322371172947,"PF",12.7644787644788,3306,259,5,2006,2012,3,"singlja01"
1312,"Darius Morris",0.248778709834682,-5.39557021888905,0.248778709834682,"PG",11.2198581560284,1582,141,4,2012,2015,5,"morrida01"
1313,"Al Tucker",0.248395052668205,-1.58624064907839,0.167221408396795,"PF",21.0931506849315,7699,365,5,1968,1972,5,"tuckeal01"
1314,"Danny Vranes",0.247823488970535,-1.07937135140725,0.185287721862534,"SF",20.6838095238095,10859,525,7,1982,1988,2,"vraneda01"
1315,"Troy Hudson",0.246851666703681,-2.90932383199874,0.246851666703681,"PG",21.9642184557439,11663,531,11,1998,2008,5,"hudsotr01"
1316,"Mike Glenn",0.245137704999823,-0.951709730201193,0.148360946721163,"SG",16.1170731707317,9912,615,10,1978,1987,4,"glennmi01"
1317,"Travis Knight",0.244271344001795,-1.73668773393614,0.244271344001795,"C",11.8542713567839,4718,398,7,1997,2003,3,"knightr01"
1318,"Dick Groat",0.243452497059667,1.44529265222752,0.243452497059667,"PG",25.5,663,26,1,1953,1953,1,"groatdi01"
1319,"Troy Daniels",0.242311897215258,-3.2465750488808,0.242311897215258,"SG",9.13114754098361,557,61,3,2014,2016,3,"danietr01"
1320,"Harold Ellis",0.241523218528703,-0.134483429289973,0.241523218528703,"SF",13.2620689655172,1923,145,3,1994,1998,2,"ellisha01"
1321,"Jim Caldwell",0.241396912610359,-0.940721929991894,0.241396912610359,"C",22.3020134228188,3323,149,2,1968,1969,3,"caldwji01"
1322,"Barry Clemens",0.240862445523584,-2.28542084784428,0.128908259758814,"SF",15.8720200752823,12650,797,11,1966,1976,5,"clemeba01"
1323,"Pat Garrity",0.23907930759502,-1.51595362725669,0.110856850262805,"PF",20.1870629370629,11547,572,10,1999,2008,2,"garripa01"
1324,"Kenny Williams",0.23768531046898,-0.533334898595358,0.140595927295067,"SF",10.913357400722,3023,277,4,1991,1994,1,"willike03"
1325,"Festus Ezeli",0.237046761019548,-1.02416557999605,0.237046761019548,"C",13.0818713450292,2237,171,3,2013,2016,1,"ezelife01"
1326,"Evan Fournier",0.236362238364046,-1.7181169693254,0.236362238364046,"SG",21.9100529100529,4141,189,4,2013,2016,2,"fournev01"
1327,"Randy Foye",0.235954302323558,-1.15810966535036,0.235954302323558,"SG",26.9409888357257,16892,627,10,2007,2016,5,"foyera01"
1328,"David Benoit",0.235408679714215,-1.54283840715984,0.235408679714215,"SF",19.2185792349727,10551,549,7,1992,2001,3,"benoida01"
1329,"Alan Anderson",0.23485087621869,-2.00495564475044,0.23485087621869,"SF",21.9540983606557,6696,305,6,2006,2015,3,"anderal01"
1330,"Anthony Tolliver",0.233803594321604,-0.986867416070602,0.11070932628386,"PF",19.5086419753086,7901,405,8,2009,2016,8,"tollian01"
1331,"Omer Asik",0.231940798488706,-0.516468836962803,0.14573249405048,"C",20.6281407035176,8210,398,6,2011,2016,3,"asikom01"
1332,"George Wilson",0.229985655498782,-4.75009958585574,0.128392762734431,"C",13.9075829383886,5869,422,7,1965,1971,6,"wilsoge01"
1333,"Mario Bennett",0.229544651917899,-0.106836216527235,0.21519095625079,"PF",8.43243243243243,624,74,4,1996,2000,4,"bennema01"
1334,"Hal Hale",0.22829537339131,-2.92721739326716,0.22829537339131,"PG",24.12,1809,75,1,1968,1968,1,"haleha01"
1335,"Louis Orr",0.227916247639489,-0.579919783084599,0.227916247639489,"SF",23.258883248731,13746,591,8,1981,1988,2,"orrlo01"
1336,"C.J. Miles",0.226291487261015,-1.1911094861172,0.148874120698165,"SG",20.3667763157895,12383,608,11,2006,2016,3,"milescj01"
1337,"Don Adams",0.22526630869017,-2.11048004718323,0.22526630869017,"SF",25.8396396396396,14341,555,7,1971,1977,6,"adamsdo01"
1338,"Earl Tatum",0.224159791037064,-1.06882019453801,0.224159791037064,"SG",20.4578754578755,5585,273,4,1977,1980,5,"tatumea01"
1339,"Tony Campbell",0.2215864605849,-1.57190576323084,0.121024621714263,"SF",21.2747252747253,15488,728,11,1985,1995,6,"campbto01"
1340,"Anthony Roberts",0.221049622976383,-3.31314577814335,0.221049622976383,"SF",18.9825327510917,4347,229,5,1978,1984,2,"roberan01"
1341,"Robert Smith",0.220977694761152,-2.44974363117054,0.176798723590109,"PG",13.043137254902,3326,255,7,1978,1985,7,"smithro01"
1342,"John Tschogl",0.220012912520431,-5.32054197267464,0.220012912520431,"SF",10.5775862068966,1227,116,3,1973,1975,2,"tschojo01"
1343,"Brian Scalabrine",0.218772784844093,-2.8025054933646,0.218772784844093,"PF",12.8568872987478,7187,559,11,2002,2012,3,"scalabr01"
1344,"Mike Pratt",0.213446855023237,-2.08290242623697,0.213446855023237,"SG",15.4166666666667,2590,168,2,1971,1972,1,"prattmi01"
1345,"Donald Royal",0.213432030053572,-1.4056008918351,0.213432030053572,"SF",16.4185185185185,8866,540,8,1990,1998,5,"royaldo01"
1346,"Bruce Spraggins",0.213080106556518,0.527473773211606,0.213080106556518,"SF",22.7142857142857,1590,70,1,1968,1968,1,"spragbr01"
